year,month,tmax_c,tmax_estimated,tmin_c,tmin_estimated,air_frost_days,air_frost_estimated,rain_mm,rain_estimated,sun_hours,sun_estimated
1853,1,8.4,False,2.7,False,4.0,False,62.8,False,,False
1853,2,3.2,False,-1.8,False,19.0,False,29.3,False,,False
1853,3,7.7,False,-0.6,False,20.0,False,25.9,False,,False
1853,4,12.6,False,4.5,False,0.0,False,60.1,False,,False
1853,5,16.8,False,6.1,False,0.0,False,59.5,False,,False
1853,6,20.1,False,10.7,False,0.0,False,82.0,False,,False
1853,7,21.2,False,12.2,False,0.0,False,86.2,False,,False
1853,8,20.2,False,10.8,False,0.0,False,72.3,False,,False
1853,9,17.3,False,8.4,False,0.0,False,51.3,False,,False
1853,10,13.9,False,7.4,False,0.0,False,102.3,False,,False
1853,11,8.7,False,2.3,False,10.0,False,49.6,False,,False
1853,12,3.7,False,-1.3,False,19.0,False,10.7,False,,False
1854,1,6.7,False,1.5,False,11.0,False,54.5,False,,False
1854,2,8.0,False,0.6,False,12.0,False,22.6,False,,False
1854,3,11.2,False,2.2,False,8.0,False,10.6,False,,False
1854,4,15.0,False,3.5,False,2.0,False,19.9,False,,False
1854,5,16.2,False,5.7,False,1.0,False,82.1,False,,False
1854,6,18.6,False,9.7,False,0.0,False,45.2,False,,False
1854,7,21.7,False,11.6,False,0.0,False,37.2,False,,False
1854,8,20.9,False,10.7,False,0.0,False,45.4,False,,False
1854,9,20.2,False,8.4,False,0.0,False,11.4,False,,False
1854,10,13.9,False,5.6,False,2.0,False,57.7,False,,False
1854,11,8.2,False,2.0,False,5.0,False,32.4,False,,False
1854,12,8.3,False,2.1,False,8.0,False,30.7,False,,False
1855,1,4.4,False,-0.4,False,18.0,False,6.9,False,,False
1855,2,1.7,False,-4.5,False,20.0,False,33.7,False,,False
1855,3,7.7,False,0.1,False,15.0,False,56.0,False,,False
1855,4,13.0,False,2.7,False,9.0,False,10.6,False,,False
1855,5,15.0,False,4.9,False,3.0,False,45.1,False,,False
1855,6,19.4,False,9.3,False,0.0,False,60.0,False,,False
1855,7,22.8,False,13.4,False,0.0,False,129.3,False,,False
1855,8,21.7,False,12.2,False,0.0,False,42.6,False,,False
1855,9,19.0,False,10.4,False,0.0,False,59.7,False,,False
1855,10,14.0,False,8.2,False,0.0,False,143.1,False,,False
1855,11,7.9,False,3.4,False,4.0,False,25.2,False,,False
1855,12,5.7,False,-0.1,False,13.0,False,28.1,False,,False
1856,1,6.8,False,2.0,False,10.0,False,74.7,False,,False
1856,2,8.2,False,3.0,False,8.0,False,33.4,False,,False
1856,3,7.9,False,0.6,False,11.0,False,23.9,False,,False
1856,4,12.9,False,4.1,False,2.0,False,64.9,False,,False
1856,5,14.0,False,5.7,False,2.0,False,110.1,False,,False
1856,6,20.2,False,9.5,False,0.0,False,64.8,False,,False
1856,7,22.2,False,11.3,False,0.0,False,15.8,False,,False
1856,8,22.7,False,12.5,False,0.0,False,81.8,False,,False
1856,9,16.8,False,8.5,False,0.0,False,80.3,False,,False
1856,10,13.9,False,6.9,False,1.0,False,60.3,False,,False
1856,11,8.1,False,2.3,False,8.0,False,24.2,False,,False
1856,12,7.3,False,1.4,False,12.0,False,52.0,False,,False
1857,1,5.1,False,-0.6,False,17.0,False,80.7,False,,False
1857,2,7.6,False,0.4,False,11.0,False,8.2,False,,False
1857,3,9.1,False,1.8,False,10.0,False,39.2,False,,False
1857,4,11.9,False,3.7,False,3.0,False,51.3,False,,False
1857,5,16.5,False,6.3,False,4.0,False,30.3,False,,False
1857,6,22.0,False,10.6,False,0.0,False,77.0,False,,False
1857,7,22.0,False,12.7,False,0.0,False,80.5,False,,False
1857,8,22.8,False,13.2,False,0.0,False,93.5,False,,False
1857,9,19.0,False,11.2,False,0.0,False,99.0,False,,False
1857,10,14.6,False,7.8,False,0.0,False,116.3,False,,False
1857,11,10.2,False,4.5,False,2.0,False,42.6,False,,False
1857,12,9.6,False,4.5,False,3.0,False,16.8,False,,False
1858,1,6.4,False,-0.1,False,20.0,False,17.3,False,,False
1858,2,4.7,False,-1.2,False,18.0,False,45.0,False,,False
1858,3,9.4,False,1.1,False,12.0,False,20.4,False,,False
1858,4,13.1,False,4.0,False,2.0,False,90.1,False,,False
1858,5,15.9,False,6.2,False,0.0,False,59.5,False,,False
1858,6,23.6,False,11.9,False,0.0,False,40.4,False,,False
1858,7,20.8,False,10.6,False,0.0,False,58.3,False,,False
1858,8,21.4,False,11.3,False,0.0,False,36.4,False,,False
1858,9,19.5,False,11.2,False,0.0,False,63.4,False,,False
1858,10,13.4,False,6.9,False,0.0,False,50.4,False,,False
1858,11,7.4,False,0.8,False,12.0,False,17.9,False,,False
1858,12,7.2,False,2.4,False,2.0,False,54.5,False,,False
1859,1,7.5,False,1.8,False,9.0,False,20.8,False,,False
1859,2,9.4,False,2.7,False,5.0,False,43.1,False,,False
1859,3,11.2,False,4.7,False,4.0,False,38.2,False,,False
1859,4,12.3,False,3.5,False,8.0,False,63.9,False,,False
1859,5,16.6,False,6.7,False,0.0,False,47.3,False,,False
1859,6,20.7,False,11.1,False,0.0,False,57.4,False,,False
1859,7,25.1,False,13.7,False,0.0,False,71.2,False,,False
1859,8,21.8,False,12.5,False,0.0,False,97.2,False,,False
1859,9,17.4,False,9.4,False,0.0,False,89.8,False,,False
1859,10,13.7,False,6.6,False,6.0,False,76.3,False,,False
1859,11,8.5,False,1.5,False,8.0,False,52.8,False,,False
1859,12,5.0,False,-1.1,False,14.0,False,46.6,False,,False
1860,1,6.8,False,0.8,False,12.0,False,82.8,False,,False
1860,2,5.2,False,-1.6,False,20.0,False,32.6,False,,False
1860,3,8.4,False,1.9,False,8.0,False,48.4,False,,False
1860,4,10.6,False,1.7,False,5.0,False,14.8,False,,False
1860,5,17.0,False,7.7,False,0.0,False,70.9,False,,False
1860,6,17.0,False,9.5,False,0.0,False,129.8,False,,False
1860,7,19.3,False,10.3,False,0.0,False,60.8,False,,False
1860,8,17.9,False,10.9,False,0.0,False,96.7,False,,False
1860,9,15.6,False,7.0,False,0.0,False,64.0,False,,False
1860,10,13.4,False,7.3,False,1.0,False,39.9,False,,False
1860,11,7.4,False,2.1,False,2.0,False,82.1,False,,False
1860,12,4.4,False,,False,,False,66.6,False,,False
1861,1,3.8,False,-0.7,False,16.0,False,16.8,False,,False
1861,2,7.9,False,3.1,False,4.0,False,48.0,False,,False
1861,3,10.1,False,3.4,False,1.0,False,43.1,False,,False
1861,4,11.8,False,3.0,False,5.0,False,17.7,False,,False
1861,5,16.1,False,6.5,False,1.0,False,34.9,False,,False
1861,6,20.0,False,11.2,False,0.0,False,79.9,False,,False
1861,7,19.7,False,12.0,False,0.0,False,130.8,False,,False
1861,8,21.6,False,12.7,False,0.0,False,15.1,False,,False
1861,9,17.9,False,9.9,False,0.0,False,49.6,False,,False
1861,10,16.2,False,9.5,False,0.0,False,40.8,False,,False
1861,11,8.4,False,1.6,False,10.0,False,78.4,False,,False
1861,12,7.0,False,1.5,False,12.0,False,41.9,False,,False
1862,1,6.6,False,2.2,False,8.0,False,62.2,False,,False
1862,2,7.3,False,3.4,False,4.0,False,7.3,False,,False
1862,3,9.4,False,3.9,False,4.0,False,138.9,False,,False
1862,4,12.9,False,6.2,False,4.0,False,57.6,False,,False
1862,5,17.6,False,9.2,False,0.0,False,95.5,False,,False
1862,6,18.1,False,9.6,False,0.0,False,56.8,False,,False
1862,7,19.9,False,10.6,False,0.0,False,44.8,False,,False
1862,8,20.0,False,10.5,False,0.0,False,44.7,False,,False
1862,9,18.2,False,9.9,False,0.0,False,55.1,False,,False
1862,10,14.5,False,7.6,False,1.0,False,73.1,False,,False
1862,11,6.7,False,0.4,False,14.0,False,25.3,False,,False
1862,12,9.2,False,3.8,False,0.0,False,36.0,False,,False
1863,1,7.7,False,2.5,False,2.0,False,82.1,False,,False
1863,2,9.1,False,2.7,False,7.0,False,17.1,False,,False
1863,3,10.8,False,1.9,False,9.0,False,17.3,False,,False
1863,4,14.2,False,4.7,False,2.0,False,35.5,False,,False
1863,5,16.4,False,6.0,False,0.0,False,23.2,False,,False
1863,6,19.3,False,9.6,False,0.0,False,86.6,False,,False
1863,7,21.8,False,9.5,False,0.0,False,17.0,False,,False
1863,8,21.2,False,11.9,False,0.0,False,67.1,False,,False
1863,9,15.8,False,7.6,False,0.0,False,70.3,False,,False
1863,10,14.1,False,7.0,False,2.0,False,75.5,False,,False
1863,11,10.3,False,4.6,False,6.0,False,51.1,False,,False
1863,12,9.1,False,3.3,False,6.0,False,27.7,False,,False
1864,1,4.8,False,-0.2,False,13.0,False,25.0,False,,False
1864,2,5.5,False,0.0,False,16.0,False,36.9,False,,False
1864,3,9.6,False,1.4,False,8.0,False,62.7,False,,False
1864,4,14.2,False,4.3,False,0.0,False,41.4,False,,False
1864,5,18.2,False,7.9,False,0.0,False,54.8,False,,False
1864,6,19.8,False,9.8,False,0.0,False,25.6,False,,False
1864,7,22.8,False,10.3,False,0.0,False,12.0,False,,False
1864,8,21.0,False,8.8,False,0.0,False,19.8,False,,False
1864,9,18.3,False,9.4,False,0.0,False,74.9,False,,False
1864,10,13.6,False,6.8,False,0.0,False,39.8,False,,False
1864,11,8.9,False,2.0,False,8.0,False,59.4,False,,False
1864,12,5.6,False,1.3,False,13.0,False,9.5,False,,False
1865,1,4.7,False,-0.9,False,14.0,False,78.1,False,,False
1865,2,5.0,False,0.2,False,13.0,False,52.9,False,,False
1865,3,6.0,False,-0.2,False,13.0,False,24.9,False,,False
1865,4,17.2,False,5.4,False,3.0,False,23.3,False,,False
1865,5,18.4,False,8.1,False,0.0,False,55.8,False,,False
1865,6,21.9,False,10.8,False,0.0,False,89.1,False,,False
1865,7,22.3,False,12.5,False,0.0,False,71.1,False,,False
1865,8,20.0,False,10.8,False,0.0,False,79.0,False,,False
1865,9,22.3,False,10.9,False,0.0,False,4.7,False,,False
1865,10,14.6,False,6.1,False,0.0,False,137.7,False,,False
1865,11,10.3,False,4.0,False,6.0,False,65.7,False,,False
1865,12,8.4,False,3.4,False,4.0,False,49.8,False,,False
1866,1,8.6,False,3.4,False,5.0,False,73.1,False,,False
1866,2,7.9,False,1.3,False,11.0,False,73.2,False,,False
1866,3,8.4,False,1.8,False,9.0,False,42.7,False,,False
1866,4,13.6,False,4.7,False,3.0,False,52.2,False,,False
1866,5,15.7,False,4.8,False,2.0,False,42.6,False,,False
1866,6,21.9,False,11.1,False,0.0,False,81.7,False,,False
1866,7,21.7,False,11.2,False,0.0,False,50.4,False,,False
1866,8,19.8,False,11.3,False,0.0,False,75.1,False,,False
1866,9,17.0,False,10.3,False,0.0,False,145.4,False,,False
1866,10,14.2,False,8.0,False,0.0,False,53.4,False,,False
1866,11,10.7,False,3.7,False,7.0,False,38.8,False,,False
1866,12,9.2,False,3.3,False,7.0,False,51.6,False,,False
1867,1,4.6,False,-1.1,False,18.0,False,65.8,False,,False
1867,2,10.1,False,4.4,False,1.0,False,39.3,False,,False
1867,3,6.0,False,0.5,False,16.0,False,73.4,False,,False
1867,4,14.0,False,6.6,False,0.0,False,66.1,False,,False
1867,5,16.8,False,6.8,False,3.0,False,63.9,False,,False
1867,6,20.0,False,9.6,False,0.0,False,49.1,False,,False
1867,7,20.3,False,10.5,False,0.0,False,99.7,False,,False
1867,8,21.5,False,11.8,False,0.0,False,60.8,False,,False
1867,9,18.4,False,9.6,False,0.0,False,41.6,False,,False
1867,10,13.5,False,6.3,False,1.0,False,72.5,False,,False
1867,11,8.4,False,1.6,False,10.0,False,24.4,False,,False
1867,12,6.2,False,0.1,False,18.0,False,35.7,False,,False
1868,1,5.9,False,1.7,False,11.0,False,87.2,False,,False
1868,2,9.8,False,3.3,False,5.0,False,42.3,False,,False
1868,3,11.1,False,2.9,False,6.0,False,38.7,False,,False
1868,4,14.1,False,4.6,False,5.0,False,39.7,False,,False
1868,5,20.4,False,7.8,False,0.0,False,14.9,False,,False
1868,6,23.6,False,9.4,False,0.0,False,23.6,False,,False
1868,7,25.8,False,12.7,False,0.0,False,47.5,False,,False
1868,8,22.1,False,12.5,False,0.0,False,85.8,False,,False
1868,9,19.7,False,9.4,False,0.0,False,101.3,False,,False
1868,10,12.7,False,5.0,False,3.0,False,57.0,False,,False
1868,11,7.9,False,2.6,False,7.0,False,30.7,False,,False
1868,12,10.4,False,5.2,False,2.0,False,105.3,False,,False
1869,1,8.2,False,3.0,False,5.0,False,96.3,False,,False
1869,2,10.5,False,5.1,False,1.0,False,55.2,False,,False
1869,3,7.1,False,1.1,False,10.0,False,33.1,False,,False
1869,4,16.0,False,6.0,False,0.0,False,29.8,False,,False
1869,5,15.5,False,6.5,False,0.0,False,75.9,False,,False
1869,6,18.9,False,8.8,False,0.0,False,36.2,False,,False
1869,7,24.1,False,12.4,False,0.0,False,27.0,False,,False
1869,8,21.5,False,10.7,False,0.0,False,33.6,False,,False
1869,9,19.0,False,11.3,False,0.0,False,112.1,False,,False
1869,10,13.9,False,6.1,False,4.0,False,28.1,False,,False
1869,11,10.0,False,3.2,False,8.0,False,61.3,False,,False
1869,12,5.6,False,1.0,False,9.0,False,87.5,False,,False
1870,1,5.9,False,1.3,False,10.0,False,30.2,False,,False
1870,2,5.1,False,0.8,False,13.0,False,48.7,False,,False
1870,3,8.3,False,1.5,False,13.0,False,42.6,False,,False
1870,4,15.6,False,3.7,False,4.0,False,13.5,False,,False
1870,5,18.0,False,6.3,False,2.0,False,26.3,False,,False
1870,6,22.3,False,11.2,False,0.0,False,17.3,False,,False
1870,7,24.9,False,13.0,False,0.0,False,22.6,False,,False
1870,8,21.4,False,10.6,False,0.0,False,59.8,False,,False
1870,9,18.3,False,8.2,False,0.0,False,33.8,False,,False
1870,10,14.1,False,6.7,False,0.0,False,74.6,False,,False
1870,11,8.3,False,2.1,False,10.0,False,29.6,False,,False
1870,12,3.2,False,-2.3,False,19.0,False,50.9,False,,False
1871,1,2.7,False,-1.2,False,20.0,False,28.2,False,,False
1871,2,9.0,False,3.8,False,4.0,False,25.1,False,,False
1871,3,11.9,False,3.2,False,4.0,False,24.3,False,,False
1871,4,13.8,False,5.3,False,4.0,False,67.1,False,,False
1871,5,17.0,False,5.8,False,0.0,False,11.0,False,,False
1871,6,17.5,False,9.0,False,0.0,False,81.3,False,,False
1871,7,21.1,False,11.9,False,0.0,False,96.3,False,,False
1871,8,23.8,False,12.0,False,0.0,False,13.0,False,,False
1871,9,17.9,False,9.6,False,0.0,False,118.8,False,,False
1871,10,14.1,False,6.0,False,2.0,False,30.4,False,,False
1871,11,6.4,False,0.2,False,14.0,False,18.4,False,,False
1871,12,6.0,False,0.9,False,12.0,False,27.4,False,,False
1872,1,7.9,False,2.6,False,5.0,False,103.7,False,,False
1872,2,10.1,False,4.7,False,0.0,False,38.6,False,,False
1872,3,11.2,False,3.6,False,8.0,False,49.1,False,,False
1872,4,13.9,False,4.5,False,2.0,False,48.0,False,,False
1872,5,15.2,False,5.9,False,1.0,False,65.2,False,,False
1872,6,20.4,False,10.2,False,0.0,False,74.1,False,,False
1872,7,23.7,False,12.9,False,0.0,False,75.9,False,,False
1872,8,21.0,False,11.3,False,0.0,False,30.1,False,,False
1872,9,18.3,False,10.0,False,0.0,False,25.5,False,,False
1872,10,12.6,False,5.2,False,1.0,False,74.4,False,,False
1872,11,10.1,False,4.6,False,1.0,False,80.8,False,,False
1872,12,7.9,False,3.5,False,6.0,False,96.9,False,,False
1873,1,7.8,False,3.2,False,9.0,False,56.3,False,,False
1873,2,4.2,False,-0.1,False,13.0,False,40.9,False,,False
1873,3,9.7,False,2.2,False,3.0,False,60.1,False,,False
1873,4,12.8,False,3.9,False,3.0,False,12.2,False,,False
1873,5,16.1,False,5.4,False,1.0,False,59.3,False,,False
1873,6,20.0,False,10.3,False,0.0,False,70.7,False,,False
1873,7,22.6,False,11.8,False,0.0,False,57.3,False,,False
1873,8,21.6,False,12.6,False,0.0,False,66.8,False,,False
1873,9,16.9,False,7.8,False,0.0,False,45.9,False,,False
1873,10,12.9,False,4.7,False,6.0,False,68.6,False,,False
1873,11,9.6,False,3.8,False,4.0,False,43.7,False,,False
1873,12,7.3,False,2.1,False,10.0,False,12.3,False,,False
1874,1,8.6,False,3.0,False,6.0,False,58.8,False,,False
1874,2,7.1,False,1.0,False,12.0,False,43.2,False,,False
1874,3,11.0,False,3.1,False,8.0,False,15.8,False,,False
1874,4,15.7,False,5.4,False,1.0,False,32.5,False,,False
1874,5,15.7,False,6.0,False,1.0,False,39.7,False,,False
1874,6,20.4,False,9.0,False,0.0,False,17.6,False,,False
1874,7,25.3,False,11.8,False,0.0,False,12.8,False,,False
1874,8,21.2,False,11.2,False,0.0,False,45.9,False,,False
1874,9,18.6,False,10.4,False,0.0,False,85.7,False,,False
1874,10,14.7,False,7.8,False,0.0,False,80.0,False,,False
1874,11,8.7,False,2.5,False,9.0,False,64.6,False,,False
1874,12,3.5,False,-2.3,False,22.0,False,46.8,False,,False
1875,1,9.3,False,4.9,False,2.0,False,90.4,False,,False
1875,2,4.5,False,-0.4,False,20.0,False,37.3,False,,False
1875,3,8.6,False,2.4,False,9.0,False,28.5,False,,False
1875,4,13.4,False,3.5,False,3.0,False,37.6,False,,False
1875,5,18.3,False,7.8,False,0.0,False,45.1,False,,False
1875,6,20.6,False,10.5,False,0.0,False,75.8,False,,False
1875,7,19.9,False,11.1,False,0.0,False,119.2,False,,False
1875,8,21.9,False,12.8,False,0.0,False,45.9,False,,False
1875,9,20.1,False,11.4,False,0.0,False,51.9,False,,False
1875,10,12.6,False,6.4,False,0.0,False,192.9,False,,False
1875,11,8.4,False,3.6,False,5.0,False,97.2,False,,False
1875,12,6.2,False,2.4,False,9.0,False,22.5,False,,False
1876,1,5.5,False,0.6,False,14.0,False,43.9,False,,False
1876,2,8.1,False,3.0,False,5.0,False,72.8,False,,False
1876,3,8.6,False,1.9,False,8.0,False,87.4,False,,False
1876,4,13.0,False,4.8,False,2.0,False,73.3,False,,False
1876,5,15.4,False,4.7,False,1.0,False,20.4,False,,False
1876,6,20.8,False,10.0,False,0.0,False,52.8,False,,False
1876,7,24.5,False,13.1,False,0.0,False,21.8,False,,False
1876,8,23.8,False,11.9,False,0.0,False,68.3,False,,False
1876,9,17.4,False,9.8,False,0.0,False,148.6,False,,False
1876,10,14.8,False,8.8,False,0.0,False,25.9,False,,False
1876,11,9.7,False,4.1,False,5.0,False,83.2,False,,False
1876,12,8.8,False,4.9,False,4.0,False,130.2,False,,False
1877,1,9.3,False,3.2,False,3.0,False,118.5,False,,False
1877,2,9.4,False,4.0,False,3.0,False,39.9,False,,False
1877,3,9.0,False,2.2,False,9.0,False,50.5,False,,False
1877,4,12.1,False,4.3,False,0.0,False,55.0,False,,False
1877,5,14.5,False,5.5,False,4.0,False,58.4,False,,False
1877,6,22.2,False,10.5,False,0.0,False,25.5,False,,False
1877,7,21.1,False,11.1,False,0.0,False,85.4,False,,False
1877,8,20.5,False,11.9,False,0.0,False,87.3,False,,False
1877,9,15.9,False,7.6,False,0.0,False,63.5,False,,False
1877,10,13.7,False,5.2,False,2.0,False,43.1,False,,False
1877,11,10.8,False,4.3,False,0.0,False,98.2,False,,False
1877,12,7.8,False,2.3,False,7.0,False,44.6,False,,False
1878,1,7.5,False,2.6,False,8.0,False,44.3,False,,False
1878,2,8.8,False,4.2,False,4.0,False,34.2,False,,False
1878,3,9.5,False,2.2,False,9.0,False,19.5,False,,False
1878,4,14.1,False,5.5,False,3.0,False,58.4,False,,False
1878,5,17.7,False,8.4,False,0.0,False,126.7,False,,False
1878,6,21.1,False,11.1,False,0.0,False,49.0,False,,False
1878,7,22.2,False,12.6,False,0.0,False,29.1,False,,False
1878,8,21.7,False,13.1,False,0.0,False,130.7,False,,False
1878,9,18.1,False,9.4,False,0.0,False,34.4,False,,False
1878,10,14.1,False,7.4,False,0.0,False,54.1,False,,False
1878,11,6.6,False,2.6,False,5.0,False,58.1,False,,False
1878,12,3.1,False,-2.0,False,20.0,False,38.6,False,,False
1879,1,1.6,False,-2.8,False,27.0,False,76.5,False,,False
1879,2,6.0,False,1.1,False,9.0,False,84.6,False,,False
1879,3,8.6,False,1.1,False,10.0,False,22.3,False,,False
1879,4,9.5,False,2.4,False,7.0,False,62.1,False,,False
1879,5,12.9,False,5.2,False,3.0,False,57.6,False,,False
1879,6,17.0,False,10.2,False,0.0,False,110.7,False,,False
1879,7,17.5,False,11.4,False,0.0,False,86.8,False,,False
1879,8,18.7,False,11.8,False,0.0,False,128.7,False,,False
1879,9,16.6,False,9.5,False,0.0,False,73.6,False,,False
1879,10,12.2,False,6.0,False,0.0,False,18.6,False,,False
1879,11,6.7,False,0.9,False,13.0,False,17.4,False,,False
1879,12,3.7,False,-3.2,False,24.0,False,18.7,False,,False
1880,1,3.0,False,-2.5,False,22.0,False,11.1,False,,False
1880,2,9.0,False,2.4,False,5.0,False,60.9,False,,False
1880,3,11.7,False,2.5,False,7.0,False,35.3,False,,False
1880,4,12.2,False,4.7,False,1.0,False,48.7,False,,False
1880,5,15.9,False,6.4,False,0.0,False,21.1,False,,False
1880,6,17.9,False,10.0,False,0.0,False,87.6,False,,False
1880,7,19.7,False,12.2,False,0.0,False,155.1,False,,False
1880,8,20.5,False,13.2,False,0.0,False,12.7,False,,False
1880,9,19.8,False,11.5,False,0.0,False,88.6,False,,False
1880,10,12.2,False,4.9,False,3.0,False,133.5,False,,False
1880,11,9.8,False,3.1,False,9.0,False,47.8,False,,False
1880,12,9.3,False,3.6,False,5.0,False,75.7,False,,False
1881,1,1.8,False,-4.0,False,20.0,False,31.9,False,,False
1881,2,6.3,False,1.5,False,10.0,False,70.2,False,,False
1881,3,10.3,False,2.1,False,11.0,False,37.7,False,,False
1881,4,12.9,False,3.1,False,7.0,False,19.9,False,,False
1881,5,17.7,False,6.9,False,1.0,False,31.9,False,,False
1881,6,19.2,False,10.3,False,0.0,False,48.0,False,,False
1881,7,22.7,False,12.5,False,0.0,False,63.7,False,,False
1881,8,19.2,False,10.8,False,0.0,False,118.2,False,,False
1881,9,17.6,False,9.5,False,0.0,False,35.5,False,,False
1881,10,11.9,False,4.2,False,5.0,False,42.8,False,,False
1881,11,12.5,False,6.9,False,0.0,False,82.0,False,,False
1881,12,7.1,False,2.1,False,7.0,False,75.5,False,,False
1882,1,7.7,False,2.8,False,6.0,False,28.4,False,,False
1882,2,9.2,False,3.5,False,3.0,False,38.8,False,,False
1882,3,12.6,False,4.0,False,3.0,False,28.2,False,,False
1882,4,13.7,False,5.1,False,1.0,False,99.7,False,,False
1882,5,17.4,False,7.3,False,0.0,False,47.0,False,,False
1882,6,17.5,False,9.7,False,0.0,False,83.8,False,,False
1882,7,20.0,False,11.9,False,0.0,False,82.2,False,,False
1882,8,19.9,False,11.5,False,0.0,False,33.8,False,,False
1882,9,17.3,False,8.3,False,0.0,False,51.4,False,,False
1882,10,13.6,False,7.2,False,1.0,False,147.9,False,,False
1882,11,9.6,False,3.5,False,3.0,False,84.8,False,,False
1882,12,7.2,False,2.5,False,9.0,False,80.3,False,,False
1883,1,8.2,False,3.3,False,3.0,False,57.8,False,,False
1883,2,9.9,False,4.0,False,0.0,False,95.1,False,,False
1883,3,7.2,False,-1.2,False,22.0,False,24.0,False,,False
1883,4,14.0,False,4.5,False,3.0,False,25.7,False,,False
1883,5,16.2,False,7.1,False,1.0,False,47.9,False,,False
1883,6,19.6,False,10.1,False,0.0,False,91.7,False,,False
1883,7,18.8,False,11.2,False,0.0,False,87.9,False,,False
1883,8,21.0,False,11.8,False,0.0,False,18.7,False,,False
1883,9,17.5,False,10.4,False,0.0,False,98.4,False,,False
1883,10,13.8,False,7.4,False,0.0,False,48.2,False,,False
1883,11,10.3,False,3.3,False,4.0,False,79.4,False,,False
1883,12,7.3,False,2.7,False,5.0,False,11.4,False,,False
1884,1,9.5,False,5.1,False,0.0,False,55.7,False,,False
1884,2,8.9,False,3.1,False,4.0,False,32.2,False,,False
1884,3,10.9,False,3.0,False,4.0,False,39.3,False,,False
1884,4,11.7,False,3.1,False,6.0,False,40.2,False,,False
1884,5,17.6,False,6.6,False,0.0,False,19.4,False,,False
1884,6,19.5,False,9.9,False,0.0,False,54.6,False,,False
1884,7,21.5,False,12.4,False,0.0,False,57.5,False,,False
1884,8,23.9,False,12.0,False,0.0,False,38.7,False,,False
1884,9,19.7,False,10.9,False,0.0,False,31.2,False,,False
1884,10,13.7,False,6.1,False,0.0,False,19.4,False,,False
1884,11,8.8,False,2.6,False,10.0,False,41.4,False,,False
1884,12,7.3,False,2.9,False,4.0,False,51.3,False,,False
1885,1,5.0,False,0.9,False,14.0,False,49.4,False,,False
1885,2,9.8,False,3.8,False,4.0,False,73.3,False,,False
1885,3,9.4,False,1.2,False,10.0,False,29.8,False,,False
1885,4,13.0,False,3.6,False,4.0,False,45.0,False,,False
1885,5,13.7,False,5.3,False,0.0,False,53.5,False,,False
1885,6,19.8,False,9.8,False,0.0,False,39.9,False,,False
1885,7,22.7,False,11.9,False,0.0,False,3.1,False,,False
1885,8,18.9,False,9.9,False,0.0,False,41.7,False,,False
1885,9,17.1,False,8.6,False,0.0,False,111.9,False,,False
1885,10,11.2,False,4.8,False,0.0,False,98.4,False,,False
1885,11,8.4,False,4.0,False,5.0,False,91.0,False,,False
1885,12,6.4,False,1.3,False,11.0,False,24.8,False,,False
1886,1,4.6,False,-0.5,False,15.0,False,97.6,False,,False
1886,2,3.3,False,-1.1,False,20.0,False,19.9,False,,False
1886,3,7.8,False,1.5,False,17.0,False,41.8,False,,False
1886,4,12.9,False,3.8,False,4.0,False,59.0,False,,False
1886,5,15.7,False,7.0,False,0.0,False,122.3,False,,False
1886,6,18.6,False,9.5,False,0.0,False,33.6,False,,False
1886,7,21.8,False,12.0,False,0.0,False,93.5,False,,False
1886,8,21.2,False,12.0,False,0.0,False,39.7,False,,False
1886,9,19.0,False,10.3,False,0.0,False,49.7,False,,False
1886,10,15.1,False,8.7,False,0.0,False,88.1,False,,False
1886,11,9.5,False,3.8,False,5.0,False,64.3,False,,False
1886,12,5.5,False,-0.3,False,13.0,False,120.8,False,,False
1887,1,4.7,False,-0.5,False,15.0,False,65.3,False,,False
1887,2,7.5,False,0.5,False,17.0,False,15.2,False,,False
1887,3,7.3,False,-0.1,False,13.0,False,45.7,False,,False
1887,4,11.6,False,1.9,False,5.0,False,29.1,False,,False
1887,5,14.4,False,6.1,False,0.0,False,49.9,False,,False
1887,6,21.6,False,10.2,False,0.0,False,32.8,False,,False
1887,7,24.0,False,12.4,False,0.0,False,18.0,False,,False
1887,8,22.2,False,10.5,False,0.0,False,40.5,False,,False
1887,9,16.3,False,8.1,False,0.0,False,61.2,False,,False
1887,10,11.5,False,3.5,False,6.0,False,53.7,False,,False
1887,11,7.8,False,2.2,False,8.0,False,46.0,False,,False
1887,12,5.7,False,0.3,False,17.0,False,35.3,False,,False
1888,1,5.6,False,0.7,False,17.0,False,19.8,False,,False
1888,2,4.1,False,-0.7,False,20.0,False,71.7,False,,False
1888,3,6.9,False,0.9,False,15.0,False,77.6,False,,False
1888,4,10.4,False,3.0,False,8.0,False,39.5,False,,False
1888,5,16.3,False,6.3,False,0.0,False,39.4,False,,False
1888,6,18.3,False,9.6,False,0.0,False,77.0,False,,False
1888,7,18.0,False,10.9,False,0.0,False,119.6,False,,False
1888,8,19.0,False,10.5,False,0.0,False,47.6,False,,False
1888,9,17.6,False,8.8,False,0.0,False,33.0,False,,False
1888,10,13.0,False,3.7,False,9.0,False,19.5,False,,False
1888,11,10.5,False,6.0,False,0.0,False,114.8,False,,False
1888,12,7.6,False,2.5,False,11.0,False,56.8,False,,False
1889,1,5.1,False,-0.1,False,14.0,False,16.1,False,,False
1889,2,5.8,False,-0.4,False,17.0,False,47.7,False,,False
